date,block,S_raw,O_raw,R_raw,L_raw,S_z,O_z,R_z,L_z,N,G,q95,qualifies
2021-02-07,,0.1490808453563866,3.359999999999985,0.020000000000000004,0.25043178584546705,,,,,,,,False
2021-02-08,,0.2551116911159016,3.9950000000000045,0.020000000000000004,0.2503183620249079,,,,,,,,False
2021-02-09,,0.2844914012525067,-1.5600000000000023,-0.0,0.25807969058720465,,,,,,,,False
2021-02-10,,0.18614245104567145,0.06499999999999773,-0.0,0.2572707807495301,,,,,,,,False
2021-02-11,,0.25362207973549905,-8.800000000000011,-0.0,0.28869094820728186,,,,,,,,False
2021-02-12,,0.23043776830393903,-4.180000000000007,-0.0,0.29634436306438733,,,,,,,,False
2021-02-13,,0.14907208065115748,-5.839999999999989,-0.020000000000000004,0.2927574776957969,,,,,,,,False
2021-02-14,,0.2496164816800838,1.0100000000000051,-0.020000000000000004,0.31685362417103974,,,,,,,,False
2021-02-15,,0.11597288911972131,-5.040000000000006,-0.020000000000000004,0.32707450757972556,,,,,,,,False
2021-02-16,,0.03580883524563783,-7.400000000000006,-0.020000000000000004,0.3236930832001335,,,,,,,,False
2021-02-17,,0.13553024170218905,-5.179999999999993,-0.020000000000000004,0.3268921821393837,,,,,,,,False
2021-02-18,,0.09035918329201435,0.25499999999999545,-0.0,0.34717929151905486,,,,,,,,False
2021-02-19,,0.1326912133993847,-0.7999999999999972,-0.0,0.33391603610589066,,,,,,,,False
2021-02-20,,0.18507374561421397,0.4550000000000125,-0.0,0.3459438118755969,,,,,,,,False
2021-02-21,,0.16392285091455042,,-0.0,0.3745607582436718,,,,,,,,False
2021-02-22,,0.09218131089534867,0.8599999999999994,-0.0,0.38235713291756623,,,,,,,,False
2021-02-23,,-0.01682630745398276,1.295000000000016,-0.0,0.3746775951665571,,,,,,,,False
2021-02-24,,-0.03845460221514959,-19.200000000000003,0.020000000000000004,0.38208753627181136,,,,,,,,False
2021-02-25,,-0.028392189896332562,-8.810000000000002,-0.009999999999999995,0.37747083324091396,,,,,,,,False
2021-02-26,,-0.12193821271750255,-9.590000000000003,-0.06000000000000001,0.39032911428612727,,,,,,,,False
2021-02-27,,-0.19047069036969266,-7.400000000000006,-0.030000000000000013,0.37105542500700256,,,,,,,,False
2021-02-28,,-0.2827449680026985,-5.390000000000001,-0.030000000000000013,0.36598631740445087,,,,,,,,False
2021-03-01,,-0.0804016936717343,-6.480000000000004,-0.030000000000000013,0.34235848821585924,,,,,,,,False
2021-03-02,,0.0033340745394585705,-7.799999999999997,-0.020000000000000004,0.3545442943197049,,,,,,,,False
2021-03-03,,0.03524207696732578,1.2149999999999892,-0.020000000000000004,0.36028140145338905,,,,,,,,False
2021-03-04,,-0.01870429984620338,-3.6599999999999966,-0.020000000000000018,0.3740820712118675,,,,,,,,False
2021-03-05,,-0.00982657289509061,-3.8100000000000023,0.03,0.36539150962798606,,,,,,,,False
2021-03-06,,0.018426259673739034,0.9399999999999977,-0.0,0.41287687260090994,,,,,,,,False
2021-03-07,,0.15976173348006253,-0.950000000000017,-0.0,0.3460303825713522,,,,,,,,False
2021-03-08,,0.0319938620760274,-0.9899999999999949,-0.0,0.3380599242274164,,,,,,,,False
2021-03-09,,0.12965722845634234,-1.7049999999999983,-0.04000000000000001,0.3070907720383387,,,,,,,,False
2021-03-10,,0.10988414880395773,-0.3299999999999983,-0.04000000000000001,0.2999345777435077,,,,,,,,False
2021-03-11,,0.13490861167207388,0.8199999999999932,-0.01999999999999999,0.2895085840696758,,,,,,,,False
2021-03-12,,0.185450706093001,0.7399999999999949,-0.0,0.2862927466593883,,,,,,,,False
2021-03-13,,0.22526112403667317,0.3450000000000131,-0.0,0.2630955139803924,,,,,,,,False
2021-03-14,,0.1542519981873859,3.105000000000004,-0.0,0.26213432212907756,,,,,,,,False
2021-03-15,,0.10476837248308457,3.055000000000007,-0.0,0.2574713546874107,,,,,,,,False
2021-03-16,,0.028424961228801265,0.1699999999999875,0.03,0.24945040504385466,,,,,,,,False
2021-03-17,,-0.030896272790444584,4.969999999999999,0.020000000000000018,0.25133060951677927,,,,,,,,False
2021-03-18,,0.037996334313636526,-1.0799999999999983,0.03,0.25269818703685515,,,,,,,,False
2021-03-19,,0.02564655239665073,-4.910000000000011,-0.01999999999999999,0.24807826251291745,,,,,,,,False
2021-03-20,,-0.013266564183922386,-5.4950000000000045,-0.01999999999999999,0.2335542130972315,,,,,,,,False
2021-03-21,,-0.04020612088381092,-2.950000000000003,-0.01999999999999999,0.23429923876063097,,,,,,,,False
2021-03-22,,0.008717333665570115,-1.9450000000000074,-0.01999999999999999,0.23887799422701114,,,,,,,,False
2021-03-23,,-0.0019671532501854875,-6.685000000000002,-0.009999999999999981,0.20829067302825102,,,,,,,,False
2021-03-24,,0.008786420326098315,-2.0400000000000063,-0.0,0.2028463300817245,,,,,,,,False
2021-03-25,,-0.1410332790938231,-0.4299999999999926,-0.010000000000000009,0.20016918741064957,,,,,,,,False
2021-03-26,,-0.09028956376762666,-1.6149999999999949,0.01999999999999999,0.19237519530258423,,,,,,,,False
2021-03-27,,-0.04981257273925743,-1.549999999999983,0.01999999999999999,0.1953911257859451,,,,,,,,False
2021-03-28,,-0.016647160510353882,-0.5849999999999937,0.01999999999999999,0.20775397016742125,,,,,,,,False
2021-03-29,,0.015196105815252473,0.4300000000000068,0.01999999999999999,0.21456065033339364,,,,,,,,False
2021-03-30,,0.05515321107953787,2.789999999999992,0.009999999999999981,0.20767091206186405,,,,,,,,False
2021-03-31,,0.05642868003670869,0.4000000000000057,-0.010000000000000009,0.2077775575230716,,,,,,,,False
2021-04-01,,0.1356061010258486,-5.420000000000002,-0.01999999999999999,0.18599190196566845,,,,,,,,False
2021-04-02,,0.09728116249172274,2.3299999999999983,-0.03,0.195230262099287,,,,,,,,False
2021-04-03,,0.04604005162921205,7.650000000000006,-0.04999999999999999,0.1689972145760741,,,,,,,,False
2021-04-04,,0.030714584012549298,1.509999999999991,-0.04999999999999999,0.21647131009241086,,,,,,,,False
2021-04-05,,0.02334254082687288,-1.2999999999999972,-0.04999999999999999,0.21324141996724452,,,,,,,,False
2021-04-06,,-0.010631586449300267,-2.9799999999999898,-0.03,0.21710627412492234,,,,,,,,False
2021-04-07,,-0.0417502219575024,-1.4650000000000034,-0.0,0.22767205801278365,,,,,,,,False
2021-04-08,,-0.017725438511970677,-11.160000000000004,-0.0,0.22838503739391955,,,,,,,,False
2021-04-09,,-0.018095793654195662,-10.700000000000003,0.03,0.23933957464057928,,,,,,,,False
2021-04-10,,0.024444016595049026,-1.490000000000009,0.03,0.22372417168024594,,,,,,,,False
2021-04-11,,0.02616673229767846,7.1000000000000085,0.03,0.22267922037682963,,,,,,,,False
2021-04-12,,0.01662821050667982,-7.110000000000014,0.03,0.22043254427887804,,,,,,,,False
2021-04-13,,0.08374686091863441,1.7199999999999847,-0.009999999999999981,0.22729009352313445,,,,,,,,False
2021-04-14,,0.11501329719160626,-4.525000000000006,-0.0,0.22448031970744012,,,,,,,,False
2021-04-15,,0.08216356931487967,-5.334999999999994,-0.0,0.24206600467112102,,,,,,,,False
2021-04-16,,0.05863150680286212,-8.489999999999995,-0.01999999999999999,0.23522716364648336,,,,,,,,False
2021-04-17,,0.0018568993037319558,0.7900000000000063,-0.0,0.24115257294346937,,,,,,,,False
2021-04-18,,-0.07197125215534655,-4.165000000000006,-0.0,0.26395009301320504,,,,,,,,False
2021-04-19,,-0.08970353286709813,-8.969999999999999,-0.0,0.2666053811285537,,,,,,,,False
2021-04-20,,-0.12402285220853514,-8.810000000000002,0.01999999999999999,0.3010096379994475,,,,,,,,False
2021-04-21,,-0.1300337974705315,-17.85,0.010000000000000009,0.28579123282300023,,,,,,,,False
2021-04-22,,-0.13235146804457854,-13.429999999999993,0.010000000000000009,0.29355903999724736,,,,,,,,False
2021-04-23,,-0.2138910765037587,-9.320000000000007,-0.0,0.2940347682330566,,,,,,,,False
2021-04-24,,-0.1906930173862685,-7.454999999999998,-0.0,0.30147739816307034,,,,,,,,False
2021-04-25,,-0.0952692481755539,-7.400000000000006,-0.0,0.3019826158529421,,,,,,,,False
2021-04-26,,-0.028535232113138992,-4.730000000000004,-0.0,0.2982226083920341,,,,,,,,False
2021-04-27,,-0.020310320389266848,-14.649999999999991,-0.01999999999999999,0.28379438772664606,,,,,,,,False
2021-04-28,,-0.01881600922562327,0.730000000000004,-0.020000000000000018,0.28586238398214403,,,,,,,,False
2021-04-29,,-0.035697233899416335,-4.905000000000001,-0.020000000000000018,0.27901262452036046,,,,,,,,False
2021-04-30,,0.1291467477014382,-6.429999999999993,-0.0,0.29480148347813,,,,,,,,False
2021-05-01,,0.14179303717846625,-3.499999999999993,-0.0,0.28626605377864306,,,,,,,,False
2021-05-02,,0.11536161394886262,-6.584999999999994,-0.0,0.2852413545246236,,,,,,,,False
2021-05-03,,0.07950547647367781,-6.85499999999999,-0.0,0.28869078023784595,,,,,,,,False
2021-05-04,,-0.015003895792339244,-7.950000000000003,0.01999999999999999,0.266540887136987,,,,,,,,False
2021-05-05,,0.048351044346202715,-12.64,0.010000000000000009,0.2628415898224477,,,,,,,,False
2021-05-06,,0.06832885384982104,-8.969999999999999,0.010000000000000009,0.2820636650755031,,,,,,,,False
2021-05-07,,0.027699672147169355,-8.0,-0.0,0.27208767398003475,,,,,,,,False
2021-05-08,,0.015284469334432595,-12.27000000000001,0.01999999999999999,0.277621284266747,,,,,,,,False
2021-05-09,,0.018259266806587526,-3.9000000000000057,0.01999999999999999,0.27322370126246964,,,,,,,,False
2021-05-10,,-0.0021109386729172776,1.980000000000004,0.01999999999999999,0.2681348703998514,,,,,,,,False
2021-05-11,,0.039157686207927034,-4.349999999999994,-0.0,0.27892397730968443,,,,,,,,False
2021-05-12,,-0.04273188458378,-2.144999999999982,-0.0,0.2928485922393566,,,,,,,,False
2021-05-13,,-0.1537355248217471,-9.36,-0.0,0.2882530969308536,,,,,,,,False
2021-05-14,,-0.13752858910960788,-7.739999999999995,-0.0,0.29088074950336973,,,,,,,,False
2021-05-15,,-0.19838983666092777,-11.010000000000005,-0.01999999999999999,0.2500715930009784,,,,,,,,False
2021-05-16,,-0.19751430094771702,-8.97999999999999,-0.01999999999999999,0.2514001794103954,,,,,,,,False
2021-05-17,,-0.30198373481174823,-13.995000000000005,-0.01999999999999999,0.24327429063523381,,,,,,,,False
2021-05-18,,-0.25026153287260094,-15.684999999999988,-0.0,0.2201468060459024,,,,,,,,False
2021-05-19,,-0.3297817828787756,-29.625000000000014,-0.0,0.22920373650053055,,,,,,,,False
2021-05-20,,-0.21283207283199726,-23.004999999999995,-0.0,0.1860351389886012,,,,,,,,False
2021-05-21,,-0.3162992016524334,-9.599999999999994,0.010000000000000009,0.17107915228620055,,,,,,,,False
2021-05-22,,-0.22697035753287503,-18.980000000000004,-0.010000000000000009,0.17888997069194365,,,,,,,,False
2021-05-23,,-0.3828934055544982,-13.600000000000023,-0.010000000000000009,0.1959327359473965,,,,,,,,False
2021-05-24,,-0.1305319623736228,-13.275000000000006,-0.010000000000000009,0.1984742220867549,,,,,,,,False
2021-05-25,,-0.1428134368987027,-14.179999999999993,0.010000000000000009,0.20829587969174146,,,,,,,,False
2021-05-26,,-0.02576904618066086,-16.810000000000002,0.010000000000000009,0.21517468841298593,,,,,,,,False
2021-05-27,,-0.012530419632566991,-15.39,0.01999999999999999,0.20885072733620913,,,,,,,,False
2021-05-28,,-0.03343765794566526,-13.08999999999999,0.009999999999999981,0.21477323525172784,,,,,,,,False
2021-05-29,,-0.0909985871565331,-20.14,0.03,0.22496606532371,,,,,,,,False
2021-05-30,,0.10301434028286217,-34.25500000000001,0.03,0.22232119772574746,,,,,,,,False
2021-05-31,,-0.006445456001801047,-12.929999999999993,0.03,0.22207705978703293,,,,,,,,False
2021-06-01,,-0.05232260164704107,-18.330000000000013,0.03,0.18679518241786647,,,,,,,,False
2021-06-02,,-0.017237432952194123,-19.209999999999994,-0.010000000000000009,0.21346505904254612,,,,,,,,False
2021-06-03,,0.0013395697567697023,-13.86999999999999,0.01999999999999999,0.2050354474342758,,,,,,,,False
2021-06-04,,0.02966621253597134,-14.585000000000008,-0.01999999999999999,0.20349436690871425,,,,,,,,False
2021-06-05,,0.0349898324792907,-12.719999999999999,-0.0,0.18337275410155202,,,,,,,,False
2021-06-06,,0.013610624841828844,,-0.0,0.17915974812890578,,,,,,,,False
2021-06-07,,-0.036318342111560896,-15.279999999999987,-0.0,0.1758386821104838,,,,,,,,False
2021-06-08,,-0.1087844482911033,-16.385000000000005,-0.01999999999999999,0.1783209865267781,,,,,,,,False
2021-06-09,,-0.03779745316826062,-14.390000000000015,0.01999999999999999,0.1697846391096215,,,,,,,,False
2021-06-10,,-0.05478059996395407,-9.85499999999999,-0.03,0.1616979014936584,,,,,,,,False
2021-06-11,,-0.006489570263733781,-11.004999999999995,0.01999999999999999,0.14698656480236524,,,,,,,,False
2021-06-12,,-0.015461586241348118,,-0.01999999999999999,0.13419739378265005,,,,,,,,False
2021-06-13,,0.0219769563274584,-5.859999999999999,-0.01999999999999999,0.13185100476025013,,,,,,,,False
2021-06-14,,0.11510832702751218,-6.39500000000001,-0.01999999999999999,0.13961974582670594,,,,,,,,False
2021-06-15,,0.22226164797033066,-6.969999999999999,-0.0,0.13386272052680837,,,,,,,,False
2021-06-16,,0.058029431514251946,-5.1299999999999955,-0.01999999999999999,0.13449473233818296,,,,,,,,False
2021-06-17,,0.045325717725328965,-6.8999999999999915,-0.04999999999999999,0.13065718012140812,,,,,,,,False
2021-06-18,,-0.001690481758338198,-7.820000000000007,-0.09,0.10768906899228044,,,,,,,,False
2021-06-19,,0.010276286301597638,-7.095000000000013,-0.1,0.11523177410736189,,,,,,,,False
2021-06-20,,-0.06849914096919558,-9.325000000000003,-0.1,0.12902218452114927,,,,,,,,False
2021-06-21,,-0.22159177917790832,-6.635000000000005,-0.1,0.11300610465128029,,,,,,,,False
2021-06-22,,-0.2118157375806832,-5.890000000000001,-0.11000000000000001,0.09461047094517948,,,,,,,,False
2021-06-23,,-0.1378545115243844,-5.814999999999998,-0.09,0.0856952602416796,,,,,,,,False
2021-06-24,,-0.10936591241878277,-6.900000000000006,-0.05000000000000002,0.08140411939419742,,,,,,,,False
2021-06-25,,-0.13588539367929844,-9.385000000000005,-0.03,0.07685989184995472,,,,,,,,False
2021-06-26,,-0.13847814921095827,-8.564999999999998,-0.020000000000000018,0.07541484245564901,,,,,,,,False
2021-06-27,,-0.04645980850637813,-6.160000000000011,-0.020000000000000018,0.06639790548838388,,,,,,,,False
2021-06-28,,0.07377690015101901,-10.950000000000003,-0.020000000000000018,0.058726223550160564,,,,,,,,False
2021-06-29,,0.11136120330802998,-5.570000000000007,0.020000000000000018,0.05305648697029264,,,,,,,,False
2021-06-30,,0.012638644915129157,-13.36,-0.020000000000000018,0.05292074719127853,,,,,,,,False
2021-07-01,A_DISCOVERY,-0.040423007734535575,-19.144999999999996,0.010000000000000009,0.0686273765778307,,,,,,,,False
2021-07-02,A_DISCOVERY,0.050501449302516294,-14.924999999999983,0.010000000000000009,0.040871460313857584,,,,,,,,False
2021-07-03,A_DISCOVERY,0.09992854219919924,-17.194999999999993,0.040000000000000036,0.03676923702999825,,,,,,,,False
2021-07-04,A_DISCOVERY,0.07186458997714812,-14.840000000000003,0.040000000000000036,0.043429315296817636,,,,,,,,False
2021-07-05,A_DISCOVERY,-0.029153646351531882,-10.879999999999995,0.040000000000000036,0.037355068488606494,,-0.6898543274682458,,,,,,False
2021-07-06,A_DISCOVERY,-0.06481979721178047,-14.760000000000005,0.040000000000000036,0.030686569208336505,,-1.1364092982138925,,,,,,False
2021-07-07,A_DISCOVERY,0.013228330445405192,,0.03,0.03385780089680127,0.07902841784312659,,,,,,,False
2021-07-08,A_DISCOVERY,-0.007560276997175737,-11.519999999999996,0.05000000000000002,0.03271504889755105,-0.11391348919589397,-0.7376868297472714,,,,,,False
2021-07-09,A_DISCOVERY,-0.002080618041094398,-12.63000000000001,0.06,0.03644385608994796,-0.05608151366959508,-0.8698252096775381,,,,,,False
2021-07-10,A_DISCOVERY,-0.014994830935634433,-8.579999999999998,0.01999999999999999,0.03430422031809669,-0.16905374017869293,-0.37676160938562914,,,,,,False
2021-07-11,A_DISCOVERY,-0.0420210451917476,-6.135000000000005,0.01999999999999999,0.03135406306504244,-0.4192080234567054,-0.07338703071506057,0.6744907594765952,,0.3005518643807673,-0.7197598878374727,,False
2021-07-12,A_DISCOVERY,-0.014819668149180641,-8.14,0.01999999999999999,0.035786629991682584,-0.14437667945032961,-0.30914159809343905,0.6744907594765952,,0.18267458069157808,-0.32705126014190766,,False
2021-07-13,A_DISCOVERY,-0.03718113623023411,-9.579999999999998,0.009999999999999981,0.03585183087517388,-0.34797154191580776,-0.4786811489240519,0.33724537973829716,,-0.07071788459287737,-0.2772536573229304,,False
2021-07-14,A_DISCOVERY,-0.05143158387019651,-8.400000000000006,-0.04000000000000001,0.03608445842293612,-0.48631811302037964,-0.3312606895462999,-1.3489815189531913,,-0.8401211042497456,0.353802991229366,,False
2021-07-15,A_DISCOVERY,-0.040409071470294614,-11.36,-0.010000000000000009,0.033211217383440704,-0.3865809462924743,-0.7205902248601143,-0.33724537973829805,,-0.5289178022992062,0.14233685600673185,,False
2021-07-16,A_DISCOVERY,-0.04466269879660011,-11.670000000000002,-0.04000000000000001,0.03205066449057031,-0.4447148330643798,-0.761553619321358,-1.3489815189531913,,-1.0552675691372746,0.6105527360728948,,False
2021-07-17,A_DISCOVERY,-0.07111268377412287,-0.9399999999999977,-0.01999999999999999,0.03760765964349131,-0.7416820646184673,0.6604931230588862,-0.6744907594765952,,-0.006998818208854507,-0.7346832464096128,,False
2021-07-18,A_DISCOVERY,-0.07777069151005507,-11.079999999999998,-0.01999999999999999,0.03680167786817254,-0.8133159591953851,-0.6688810026707713,-0.6744907594765952,,-0.6716858810736832,-0.14163007812170192,,False
2021-07-19,A_DISCOVERY,-0.0766378121353409,-14.405000000000001,-0.01999999999999999,0.03802113788389321,-0.8016667828117837,-1.0757329688803434,-0.6744907594765952,,-0.8751118641784693,0.0734450813666856,,False
2021-07-20,A_DISCOVERY,-0.10120586494363486,-12.949999999999989,0.020000000000000018,0.03980855988916459,-1.0284981203788246,-0.8621723357485762,0.6744907594765961,,-0.09384078813599006,-0.9346573322428345,,False
2021-07-21,A_DISCOVERY,-0.02244952552254161,-9.269999999999996,0.06,0.03470968812560173,-0.19281570829871958,-0.37171790650035996,2.0234722784297867,,0.8258771859647134,-1.018692894263433,,False
2021-07-22,A_DISCOVERY,0.0234889657458104,-8.834999999999994,0.010000000000000009,0.03262928416840189,0.29913901644429913,-0.3141463811260849,0.33724537973829805,,0.011549499306106575,0.2875895171381926,,False
2021-07-23,A_DISCOVERY,0.0035517059385754566,-6.039999999999992,0.03,0.03860507402290353,0.06171139303975216,0.06571448052269599,1.0117361392148934,,0.5387253098687946,-0.4770139168290425,,False
2021-07-24,A_DISCOVERY,0.0829576582430167,-6.034999999999997,0.03,0.03049599607783547,0.9497121834026749,0.06691109727609335,1.0117361392148934,,0.5393236182454934,0.4103885651571816,,False
2021-07-25,A_DISCOVERY,0.08381212205381136,-7.400000000000006,0.03,0.0316941230698074,0.9601846293253129,-0.11737627559597796,1.0117361392148934,,0.4471799318094577,0.5130046975158552,,False
2021-07-26,A_DISCOVERY,0.240291361703771,-0.6800000000000068,0.03,0.03237229653002446,2.7722430858196447,0.7912423746184382,1.0117361392148934,,0.9014892569166657,1.870753828902979,,False
2021-07-27,A_DISCOVERY,0.23784996449915322,-3.1699999999999875,-0.010000000000000009,0.03545379657666351,2.808801906330655,0.4549599154944947,-0.33724537973829805,,0.058857267878098335,2.7499446384525563,,False
2021-07-28,A_DISCOVERY,0.22272670006391684,2.135000000000005,-0.0,0.02986016416271621,2.4163229031911384,1.1745150492744116,0.0,,0.5872575246372058,1.8290653785539326,,False
2021-07-29,A_DISCOVERY,0.20556835650728286,-2.010000000000005,0.01999999999999999,0.03354540402171139,2.2288296357971915,0.6112357647040685,0.6744907594765952,,0.6428632620903318,1.5859663737068597,,False
2021-07-30,A_DISCOVERY,0.18998321962241685,,-0.0,0.0344805190599973,1.9086026130300895,,0.0,,,,,False
2021-07-31,A_DISCOVERY,0.1817261464917488,-5.969999999999999,0.03,0.039925909802556905,1.7758736039733074,0.06676082007064253,1.0117361392148934,-1.8939384841342897,0.06676082007064253,1.709112783902665,,False
2021-08-01,A_DISCOVERY,0.18715835362342098,-2.8049999999999926,0.03,0.04046153277075103,1.7737623144326193,0.5024267902223627,1.0117361392148934,-1.8611518280272128,0.5024267902223627,1.2713355242102566,,False
2021-08-02,A_DISCOVERY,0.019431034068214614,3.6100000000000136,0.03,0.03349916234820656,0.16179993085917765,1.391679595852635,1.0117361392148934,-1.9141684716683778,1.0117361392148934,-0.8499362083557157,,False
2021-08-03,A_DISCOVERY,0.020404159795880193,-1.5549999999999926,0.04999999999999999,0.026565248363606013,0.1757594344062675,0.662565285830106,1.6862268986914886,-1.935535034145715,0.662565285830106,-0.4868058514238385,,False
2021-08-04,A_DISCOVERY,-0.015932132744167337,-1.259999999999991,0.03,0.02812748970194356,-0.1877106250798153,0.7057888187015294,1.0117361392148934,-1.8895103440578986,0.7057888187015294,-0.8934994437813447,,False
2021-08-05,A_DISCOVERY,0.00017314152248765864,3.200000000000003,0.03,0.03598773235834153,-0.014438179545450435,1.33315665754733,1.0117361392148934,-1.7378852692107465,1.0117361392148934,-1.0261743187603438,,False
2021-08-06,A_DISCOVERY,0.0886996333059328,0.37000000000000455,-0.009999999999999981,0.013231453728796522,0.9609769393277687,0.9350734772931557,-0.33724537973829716,-1.8927751975084233,-0.33724537973829716,1.298222319066066,,False
2021-08-07,A_DISCOVERY,0.05699718535932865,0.1599999999999966,-0.01999999999999999,0.01489078699512268,0.6145568125669203,0.9055337360022089,-0.6744907594765952,-1.7914845124301766,-0.6744907594765952,1.2890475720435155,,False
2021-08-08,A_DISCOVERY,0.058004501179553705,-0.09000000000000341,-0.01999999999999999,0.01968505203003084,0.6706719878744806,0.8703673773225115,-0.6744907594765952,-1.718539511651958,-0.6744907594765952,1.3451627473510759,,False
2021-08-09,A_DISCOVERY,0.1420792382764799,1.3299999999999983,-0.01999999999999999,0.026341373609300053,1.6646867238012595,1.070112294623193,-0.6744907594765952,-1.626373190311106,-0.6744907594765952,2.3391774832778545,,False
2021-08-10,A_DISCOVERY,0.15405357310522033,-3.3999999999999915,-0.06,0.026914295881693796,1.8057361833355456,0.40476478840331964,-2.0234722784297867,-1.6003726438382229,-1.6003726438382229,3.4061088271737683,,False
2021-08-11,A_DISCOVERY,0.16023405361259027,3.6799999999999926,-0.06999999999999998,0.02659221962319908,1.878538008881159,1.4109751549344962,-2.3607176581680838,-1.5864982508550887,-1.5864982508550887,3.4650362597362476,,False
2021-08-12,A_DISCOVERY,0.10182480616048467,1.1350000000000051,-0.06,0.024335125981946024,1.1905170955900204,1.0503493181975367,-2.0234722784297867,-1.6038025212131464,-1.6038025212131464,2.7943196168031665,,False
2021-08-13,A_DISCOVERY,0.09023163549563541,-0.7700000000000102,-0.020000000000000018,0.021883393561302228,1.0539574887347865,0.7804113146675105,-0.6744907594765961,-1.592630600491203,-0.6744907594765961,1.7284482482113825,,False
2021-08-14,A_DISCOVERY,0.06965689229120822,8.899999999999991,-0.020000000000000018,0.025389768423621388,0.8116011114873626,2.134949635444429,-0.6744907594765961,-1.534349411878996,-0.6744907594765961,1.4860918709639588,,False
2021-08-15,A_DISCOVERY,0.04845158901852855,-5.800000000000011,-0.020000000000000018,0.024134964227867765,0.5618171686922103,0.0671677450782219,-0.6744907594765961,-1.5371687255951683,-0.6744907594765961,1.2363079281688063,,False
2021-08-16,A_DISCOVERY,0.011876685651489645,-5.954999999999998,-0.020000000000000018,0.026160333702875165,0.1309898679508432,0.026757232601597344,-0.6744907594765961,-1.513246496460998,-0.6744907594765961,0.8054806274274393,,False
2021-08-17,A_DISCOVERY,0.019040722564145678,-3.625,0.020000000000000018,0.0346042973660051,0.21733629200991975,0.3506239960390968,0.6744907594765961,-1.4360037173499571,0.3506239960390968,-0.13328770402917703,,False
2021-08-18,A_DISCOVERY,-0.010178540419953587,-6.960000000000008,0.009999999999999981,0.02923572143757675,-0.13180731802678075,-0.11293637137037274,0.33724537973829716,-1.4791126553364222,-0.11293637137037274,-0.01887094665640801,,False
2021-08-19,A_DISCOVERY,0.03580167275222579,-8.329999999999984,-0.0,0.025298684415291546,0.4360703982583816,-0.2908387150894316,0.0,-1.4758277451405433,-0.2908387150894316,0.7269091133478132,,False
